sno,adate,rollno,h1,h2,h3,h4,h5,h6,h7,h8,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,remarks
2041,2019-01-17,173B1A0549,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2042,2019-01-17,173B1A0550,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2043,2019-01-17,173B1A0551,p,p,p,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2044,2019-01-17,173B1A0552,a,a,a,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2045,2019-01-17,173B1A0553,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2046,2019-01-17,173B1A0554,a,a,a,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2047,2019-01-17,173B1A0555,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2048,2019-01-17,173B1A0556,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2049,2019-01-17,173B1A0557,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2050,2019-01-17,173B1A0558,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2051,2019-01-17,173B1A0559,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2052,2019-01-17,173B1A0560,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2053,2019-01-17,173B1A0561,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2054,2019-01-17,173B1A0562,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2055,2019-01-17,173B1A0563,p,p,p,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2056,2019-01-17,173B1A0564,a,a,a,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2057,2019-01-17,173B1A0565,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2058,2019-01-17,173B1A0566,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2059,2019-01-17,173B1A0567,a,a,a,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2060,2019-01-17,173B1A0568,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2061,2019-01-17,173B1A0569,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2062,2019-01-17,173B1A0570,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2063,2019-01-17,173B1A0571,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2064,2019-01-17,173B1A0572,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2065,2019-01-17,173B1A0573,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2066,2019-01-17,173B1A0574,p,p,p,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2067,2019-01-17,173B1A0575,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2068,2019-01-17,173B1A0576,a,a,a,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2069,2019-01-17,173B1A0577,p,p,p,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2070,2019-01-17,173B1A0578,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2071,2019-01-17,173B1A0579,a,a,a,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2072,2019-01-17,173B1A0580,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2073,2019-01-17,173B1A0581,p,p,p,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2074,2019-01-17,173B1A0582,p,p,p,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2075,2019-01-17,173B1A0583,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2076,2019-01-17,173B1A0584,p,p,p,p,p,p,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2077,2019-01-17,173B1A0585,a,a,a,a,a,a,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,NULL,NULL,NULL
2078,2019-02-15,183B5A0501,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2079,2019-02-15,183B5A0502,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2080,2019-02-15,183B5A0503,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2081,2019-02-15,183B5A0504,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2082,2019-02-15,183B5A0505,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2083,2019-02-15,183B5A0506,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2084,2019-02-15,173B1A0501,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2085,2019-02-15,173B1A0502,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2086,2019-02-15,173B1A0503,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2087,2019-02-15,173B1A0504,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2088,2019-02-15,173B1A0505,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2089,2019-02-15,173B1A0506,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2090,2019-02-15,173B1A0507,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2091,2019-02-15,173B1A0508,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2092,2019-02-15,173B1A0509,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2093,2019-02-15,173B1A0510,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2094,2019-02-15,173B1A0511,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2095,2019-02-15,173B1A0512,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2096,2019-02-15,173B1A0513,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2097,2019-02-15,173B1A0514,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2098,2019-02-15,173B1A0515,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2099,2019-02-15,173B1A0516,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2100,2019-02-15,173B1A0517,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2101,2019-02-15,173B1A0518,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2102,2019-02-15,173B1A0519,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2103,2019-02-15,173B1A0520,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2104,2019-02-15,173B1A0521,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2105,2019-02-15,173B1A0522,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2106,2019-02-15,173B1A0523,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2107,2019-02-15,173B1A0524,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2108,2019-02-15,173B1A0525,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2109,2019-02-15,173B1A0526,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2110,2019-02-15,173B1A0527,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2111,2019-02-15,173B1A0528,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2112,2019-02-15,173B1A0529,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2113,2019-02-15,173B1A0530,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2114,2019-02-15,173B1A0531,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2115,2019-02-15,173B1A0532,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2116,2019-02-15,173B1A0534,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2117,2019-02-15,173B1A0535,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2118,2019-02-15,173B1A0536,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2119,2019-02-15,173B1A0537,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2120,2019-02-15,173B1A0538,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2121,2019-02-15,173B1A0539,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2122,2019-02-15,173B1A0540,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2123,2019-02-15,173B1A0541,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2124,2019-02-15,173B1A0542,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2125,2019-02-15,173B1A0543,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2126,2019-02-15,173B1A0544,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2127,2019-02-15,173B1A0545,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2128,2019-02-15,173B1A0546,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2129,2019-02-15,173B1A0547,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2130,2019-02-15,173B1A0548,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2131,2019-02-15,173B1A0549,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2132,2019-02-15,173B1A0550,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2133,2019-02-15,173B1A0551,a,a,a,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2134,2019-02-15,173B1A0552,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2135,2019-02-15,173B1A0553,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2136,2019-02-15,173B1A0554,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
2137,2019-02-15,173B1A0555,p,p,p,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,BTECH-CSE-R16-2-2-A-07,NULL,NULL,NULL,NULL,NULL,NULL
